id,city,name,country,measurements,bounds,unit,count,average,lastValue,parameter,displayName,parameterId,latitude,longitude,modelName,manufacturerName
230955,,BurrRidge01,US,2107470,"[-87.9468, 41.723854, -87.9468, 41.723854]",particles/cm³,43372,30.408063463865215,44.15,um003,um003 particles/cm³,125,41.723854,-87.9468,PurpleAir Sensor,PurpleAir
230955,,BurrRidge01,US,2107470,"[-87.9468, 41.723854, -87.9468, 41.723854]",particles/cm³,43372,8.662330945597095,12.42,um005,um005 particles/cm³,133,41.723854,-87.9468,PurpleAir Sensor,PurpleAir
230955,,BurrRidge01,US,2107470,"[-87.9468, 41.723854, -87.9468, 41.723854]",f,4171,80.5459634958511,75.0,temperature,temperature f,128,41.723854,-87.9468,PurpleAir Sensor,PurpleAir
230955,,BurrRidge01,US,2107470,"[-87.9468, 41.723854, -87.9468, 41.723854]",particles/cm³,307873,0.0016317271510340316,0.0,um100,um100 particles/cm³,135,41.723854,-87.9468,PurpleAir Sensor,PurpleAir
230955,,BurrRidge01,US,2107470,"[-87.9468, 41.723854, -87.9468, 41.723854]",particles/cm³,307873,0.06276702691394175,0.13,um025,um025 particles/cm³,130,41.723854,-87.9468,PurpleAir Sensor,PurpleAir
230955,,BurrRidge01,US,2107470,"[-87.9468, 41.723854, -87.9468, 41.723854]",particles/cm³,307873,0.9081520022435485,2.39,um010,um010 particles/cm³,126,41.723854,-87.9468,PurpleAir Sensor,PurpleAir
230955,,BurrRidge01,US,2107470,"[-87.9468, 41.723854, -87.9468, 41.723854]",%,43372,39.76684826833889,54.0,humidity,humidity %,134,41.723854,-87.9468,PurpleAir Sensor,PurpleAir
67248,,Harvey Creek,US,2404958,"[-123.01547, 45.28224, -123.01547, 45.28224]",particles/cm³,43330,7.219650553099149,4.29,um003,um003 particles/cm³,125,45.28224,-123.01547,PurpleAir Sensor,PurpleAir
67248,,Harvey Creek,US,2404958,"[-123.01547, 45.28224, -123.01547, 45.28224]",µg/m³,357504,5.829224806315783,1.3,pm1,pm1 µg/m³,19,45.28224,-123.01547,PurpleAir Sensor,PurpleAir
67248,,Harvey Creek,US,2404958,"[-123.01547, 45.28224, -123.01547, 45.28224]",µg/m³,357502,9.328238807028706,2.4,pm25,pm25 µg/m³,2,45.28224,-123.01547,PurpleAir Sensor,PurpleAir
67248,,Harvey Creek,US,2404958,"[-123.01547, 45.28224, -123.01547, 45.28224]",%,43330,41.287513474544134,30.0,humidity,humidity %,134,45.28224,-123.01547,PurpleAir Sensor,PurpleAir
67248,,Harvey Creek,US,2404958,"[-123.01547, 45.28224, -123.01547, 45.28224]",µg/m³,357500,11.748502969419313,2.5,pm10,pm10 µg/m³,1,45.28224,-123.01547,PurpleAir Sensor,PurpleAir
67248,,Harvey Creek,US,2404958,"[-123.01547, 45.28224, -123.01547, 45.28224]",particles/cm³,43330,2.007206049515149,1.13,um005,um005 particles/cm³,133,45.28224,-123.01547,PurpleAir Sensor,PurpleAir
67248,,Harvey Creek,US,2404958,"[-123.01547, 45.28224, -123.01547, 45.28224]",particles/cm³,43330,0.009586555249012507,0.0,um050,um050 particles/cm³,129,45.28224,-123.01547,PurpleAir Sensor,PurpleAir
67248,,Harvey Creek,US,2404958,"[-123.01547, 45.28224, -123.01547, 45.28224]",particles/cm³,357486,0.0015287992644255365,0.0,um100,um100 particles/cm³,135,45.28224,-123.01547,PurpleAir Sensor,PurpleAir
67248,,Harvey Creek,US,2404958,"[-123.01547, 45.28224, -123.01547, 45.28224]",particles/cm³,357491,0.07260310678628483,0.01,um025,um025 particles/cm³,130,45.28224,-123.01547,PurpleAir Sensor,PurpleAir
67248,,Harvey Creek,US,2404958,"[-123.01547, 45.28224, -123.01547, 45.28224]",particles/cm³,357495,0.6470971572151341,0.16,um010,um010 particles/cm³,126,45.28224,-123.01547,PurpleAir Sensor,PurpleAir
67248,,Harvey Creek,US,2404958,"[-123.01547, 45.28224, -123.01547, 45.28224]",f,43330,68.83482034927721,80.0,temperature,temperature f,128,45.28224,-123.01547,PurpleAir Sensor,PurpleAir
67248,,Harvey Creek,US,2404958,"[-123.01547, 45.28224, -123.01547, 45.28224]",mb,43330,1006.3029312755893,1005.05,pressure,pressure mb,132,45.28224,-123.01547,PurpleAir Sensor,PurpleAir
269910,,Parc Du Nord,US,1905300,"[-118.42474, 34.005493, -118.42474, 34.005493]",particles/cm³,42989,0.0,0.0,um050,um050 particles/cm³,129,34.005493,-118.42474,PurpleAir Sensor,PurpleAir
269910,,Parc Du Nord,US,1905300,"[-118.42474, 34.005493, -118.42474, 34.005493]",particles/cm³,42989,2.287425486569373,1.76,um005,um005 particles/cm³,133,34.005493,-118.42474,PurpleAir Sensor,PurpleAir
269910,,Parc Du Nord,US,1905300,"[-118.42474, 34.005493, -118.42474, 34.005493]",f,42989,72.26024220528336,94.0,temperature,temperature f,128,34.005493,-118.42474,PurpleAir Sensor,PurpleAir
269910,,Parc Du Nord,US,1905300,"[-118.42474, 34.005493, -118.42474, 34.005493]",µg/m³,274561,13.011805350020996,0.9,pm10,pm10 µg/m³,1,34.005493,-118.42474,PurpleAir Sensor,PurpleAir
269910,,Parc Du Nord,US,1905300,"[-118.42474, 34.005493, -118.42474, 34.005493]",particles/cm³,274561,5.085667069043984e-06,0.0,um100,um100 particles/cm³,135,34.005493,-118.42474,PurpleAir Sensor,PurpleAir
269910,,Parc Du Nord,US,1905300,"[-118.42474, 34.005493, -118.42474, 34.005493]",%,42989,51.30675110974736,33.0,humidity,humidity %,134,34.005493,-118.42474,PurpleAir Sensor,PurpleAir
269910,,Parc Du Nord,US,1905300,"[-118.42474, 34.005493, -118.42474, 34.005493]",µg/m³,274561,5.837423892896194,0.0,pm1,pm1 µg/m³,19,34.005493,-118.42474,PurpleAir Sensor,PurpleAir
269910,,Parc Du Nord,US,1905300,"[-118.42474, 34.005493, -118.42474, 34.005493]",mb,42989,1012.5905203865633,1010.59,pressure,pressure mb,132,34.005493,-118.42474,PurpleAir Sensor,PurpleAir
269910,,Parc Du Nord,US,1905300,"[-118.42474, 34.005493, -118.42474, 34.005493]",µg/m³,274561,11.049882237856313,0.5,pm25,pm25 µg/m³,2,34.005493,-118.42474,PurpleAir Sensor,PurpleAir
269910,,Parc Du Nord,US,1905300,"[-118.42474, 34.005493, -118.42474, 34.005493]",particles/cm³,274561,0.004632081104746705,0.0,um025,um025 particles/cm³,130,34.005493,-118.42474,PurpleAir Sensor,PurpleAir
269910,,Parc Du Nord,US,1905300,"[-118.42474, 34.005493, -118.42474, 34.005493]",particles/cm³,42989,2.7189674165747757,2.17,um003,um003 particles/cm³,125,34.005493,-118.42474,PurpleAir Sensor,PurpleAir
269910,,Parc Du Nord,US,1905300,"[-118.42474, 34.005493, -118.42474, 34.005493]",particles/cm³,274561,0.7729056865939514,0.0,um010,um010 particles/cm³,126,34.005493,-118.42474,PurpleAir Sensor,PurpleAir
1289804,,TracMyAir8outdoor,US,119292,"[-78.9496, 35.9783, -78.9496, 35.9783]",particles/cm³,9941,0.0,0.0,um100,um100 particles/cm³,135,35.9783,-78.9496,PurpleAir Sensor,PurpleAir
1289804,,TracMyAir8outdoor,US,119292,"[-78.9496, 35.9783, -78.9496, 35.9783]",particles/cm³,9941,0.0,0.25,um025,um025 particles/cm³,130,35.9783,-78.9496,PurpleAir Sensor,PurpleAir
1289804,,TracMyAir8outdoor,US,119292,"[-78.9496, 35.9783, -78.9496, 35.9783]",%,9941,24.0,46.0,humidity,humidity %,134,35.9783,-78.9496,PurpleAir Sensor,PurpleAir
1289804,,TracMyAir8outdoor,US,119292,"[-78.9496, 35.9783, -78.9496, 35.9783]",particles/cm³,9941,0.03,3.11,um010,um010 particles/cm³,126,35.9783,-78.9496,PurpleAir Sensor,PurpleAir
1289804,,TracMyAir8outdoor,US,119292,"[-78.9496, 35.9783, -78.9496, 35.9783]",particles/cm³,9941,1.19,45.5,um003,um003 particles/cm³,125,35.9783,-78.9496,PurpleAir Sensor,PurpleAir
1289804,,TracMyAir8outdoor,US,119292,"[-78.9496, 35.9783, -78.9496, 35.9783]",particles/cm³,9941,0.0,0.01,um050,um050 particles/cm³,129,35.9783,-78.9496,PurpleAir Sensor,PurpleAir
1289804,,TracMyAir8outdoor,US,119292,"[-78.9496, 35.9783, -78.9496, 35.9783]",f,9941,90.0,93.0,temperature,temperature f,128,35.9783,-78.9496,PurpleAir Sensor,PurpleAir
1289804,,TracMyAir8outdoor,US,119292,"[-78.9496, 35.9783, -78.9496, 35.9783]",mb,9941,866.45,1004.89,pressure,pressure mb,132,35.9783,-78.9496,PurpleAir Sensor,PurpleAir
1289804,,TracMyAir8outdoor,US,119292,"[-78.9496, 35.9783, -78.9496, 35.9783]",µg/m³,9941,0.4,38.7,pm25,pm25 µg/m³,2,35.9783,-78.9496,PurpleAir Sensor,PurpleAir
1289804,,TracMyAir8outdoor,US,119292,"[-78.9496, 35.9783, -78.9496, 35.9783]",µg/m³,9941,0.4,45.6,pm10,pm10 µg/m³,1,35.9783,-78.9496,PurpleAir Sensor,PurpleAir
1289804,,TracMyAir8outdoor,US,119292,"[-78.9496, 35.9783, -78.9496, 35.9783]",µg/m³,9941,0.2,23.5,pm1,pm1 µg/m³,19,35.9783,-78.9496,PurpleAir Sensor,PurpleAir
1289804,,TracMyAir8outdoor,US,119292,"[-78.9496, 35.9783, -78.9496, 35.9783]",particles/cm³,9941,0.32,13.06,um005,um005 particles/cm³,133,35.9783,-78.9496,PurpleAir Sensor,PurpleAir
1463853,,Escuela Las Americas,CL,11089,"[-72.64312, -38.98294, -72.64312, -38.98294]",particles/cm³,853,0.095,1.36,um050,um050 particles/cm³,129,-38.98294,-72.64312,N/A,OpenAQ admin
1463853,,Escuela Las Americas,CL,11089,"[-72.64312, -38.98294, -72.64312, -38.98294]",µg/m³,853,25.2,263.2,pm25,pm25 µg/m³,2,-38.98294,-72.64312,N/A,OpenAQ admin
1463853,,Escuela Las Americas,CL,11089,"[-72.64312, -38.98294, -72.64312, -38.98294]",particles/cm³,853,9.2,111.49,um005,um005 particles/cm³,133,-38.98294,-72.64312,N/A,OpenAQ admin
1463853,,Escuela Las Americas,CL,11089,"[-72.64312, -38.98294, -72.64312, -38.98294]",%,853,56.0,62.0,humidity,humidity %,134,-38.98294,-72.64312,N/A,OpenAQ admin
1463853,,Escuela Las Americas,CL,11089,"[-72.64312, -38.98294, -72.64312, -38.98294]",particles/cm³,853,32.655,379.18,um003,um003 particles/cm³,125,-38.98294,-72.64312,N/A,OpenAQ admin
1463853,,Escuela Las Americas,CL,11089,"[-72.64312, -38.98294, -72.64312, -38.98294]",particles/cm³,853,1.32,21.76,um010,um010 particles/cm³,126,-38.98294,-72.64312,N/A,OpenAQ admin
1463853,,Escuela Las Americas,CL,11089,"[-72.64312, -38.98294, -72.64312, -38.98294]",particles/cm³,853,0.005,0.15,um100,um100 particles/cm³,135,-38.98294,-72.64312,N/A,OpenAQ admin
1463853,,Escuela Las Americas,CL,11089,"[-72.64312, -38.98294, -72.64312, -38.98294]",µg/m³,853,31.85,325.0,pm10,pm10 µg/m³,1,-38.98294,-72.64312,N/A,OpenAQ admin
1463853,,Escuela Las Americas,CL,11089,"[-72.64312, -38.98294, -72.64312, -38.98294]",mb,853,994.255,999.14,pressure,pressure mb,132,-38.98294,-72.64312,N/A,OpenAQ admin
1463853,,Escuela Las Americas,CL,11089,"[-72.64312, -38.98294, -72.64312, -38.98294]",f,853,64.5,59.0,temperature,temperature f,128,-38.98294,-72.64312,N/A,OpenAQ admin
1463853,,Escuela Las Americas,CL,11089,"[-72.64312, -38.98294, -72.64312, -38.98294]",µg/m³,853,17.4,164.0,pm1,pm1 µg/m³,19,-38.98294,-72.64312,N/A,OpenAQ admin
1463853,,Escuela Las Americas,CL,11089,"[-72.64312, -38.98294, -72.64312, -38.98294]",iaq,853,50.0,124.5,voc,voc iaq,150,-38.98294,-72.64312,N/A,OpenAQ admin
1463853,,Escuela Las Americas,CL,11089,"[-72.64312, -38.98294, -72.64312, -38.98294]",particles/cm³,853,0.19,3.38,um025,um025 particles/cm³,130,-38.98294,-72.64312,N/A,OpenAQ admin
68172,,CCA Alamar Stables,US,592896,"[-108.4294, 39.047657, -108.4294, 39.047657]",µg/m³,56045,2.6546891424691994,15.3,pm10,pm10 µg/m³,1,39.047657,-108.4294,PurpleAir Sensor,PurpleAir
68172,,CCA Alamar Stables,US,592896,"[-108.4294, 39.047657, -108.4294, 39.047657]",%,42771,22.543832656940353,14.0,humidity,humidity %,134,39.047657,-108.4294,PurpleAir Sensor,PurpleAir
68172,,CCA Alamar Stables,US,592896,"[-108.4294, 39.047657, -108.4294, 39.047657]",µg/m³,56045,1.3463020630598943,9.9,pm1,pm1 µg/m³,19,39.047657,-108.4294,PurpleAir Sensor,PurpleAir
68172,,CCA Alamar Stables,US,592896,"[-108.4294, 39.047657, -108.4294, 39.047657]",particles/cm³,42771,0.914827362450621,5.63,um005,um005 particles/cm³,133,39.047657,-108.4294,PurpleAir Sensor,PurpleAir
68172,,CCA Alamar Stables,US,592896,"[-108.4294, 39.047657, -108.4294, 39.047657]",particles/cm³,56045,0.17422423946706897,0.84,um010,um010 particles/cm³,126,39.047657,-108.4294,PurpleAir Sensor,PurpleAir
68172,,CCA Alamar Stables,US,592896,"[-108.4294, 39.047657, -108.4294, 39.047657]",mb,42771,851.0759547268642,855.91,pressure,pressure mb,132,39.047657,-108.4294,PurpleAir Sensor,PurpleAir
68172,,CCA Alamar Stables,US,592896,"[-108.4294, 39.047657, -108.4294, 39.047657]",particles/cm³,56045,2.89965817539492e-05,0.0,um100,um100 particles/cm³,135,39.047657,-108.4294,PurpleAir Sensor,PurpleAir
68172,,CCA Alamar Stables,US,592896,"[-108.4294, 39.047657, -108.4294, 39.047657]",µg/m³,56045,2.2894850226670447,14.7,pm25,pm25 µg/m³,2,39.047657,-108.4294,PurpleAir Sensor,PurpleAir
68172,,CCA Alamar Stables,US,592896,"[-108.4294, 39.047657, -108.4294, 39.047657]",particles/cm³,56045,0.011590864162635701,0.06,um025,um025 particles/cm³,130,39.047657,-108.4294,PurpleAir Sensor,PurpleAir
68172,,CCA Alamar Stables,US,592896,"[-108.4294, 39.047657, -108.4294, 39.047657]",particles/cm³,42771,0.00035776645502013965,0.0,um050,um050 particles/cm³,129,39.047657,-108.4294,PurpleAir Sensor,PurpleAir
68172,,CCA Alamar Stables,US,592896,"[-108.4294, 39.047657, -108.4294, 39.047657]",f,42771,78.03631976519775,93.0,temperature,temperature f,128,39.047657,-108.4294,PurpleAir Sensor,PurpleAir
68172,,CCA Alamar Stables,US,592896,"[-108.4294, 39.047657, -108.4294, 39.047657]",particles/cm³,42771,3.3785568516533493,26.39,um003,um003 particles/cm³,125,39.047657,-108.4294,PurpleAir Sensor,PurpleAir
68809,,North Lake School,US,1151406,"[-120.90433, 43.245495, -120.90433, 43.245495]",µg/m³,178607,17.97479303205148,73.6,pm10,pm10 µg/m³,1,43.245495,-120.90433,PurpleAir Sensor,PurpleAir
68809,,North Lake School,US,1151406,"[-120.90433, 43.245495, -120.90433, 43.245495]",particles/cm³,178607,1.5690665343380572,6.8,um010,um010 particles/cm³,126,43.245495,-120.90433,PurpleAir Sensor,PurpleAir
68809,,North Lake School,US,1151406,"[-120.90433, 43.245495, -120.90433, 43.245495]",particles/cm³,178607,0.18560763706776431,0.67,um025,um025 particles/cm³,130,43.245495,-120.90433,PurpleAir Sensor,PurpleAir
68809,,North Lake School,US,1151406,"[-120.90433, 43.245495, -120.90433, 43.245495]",particles/cm³,178607,0.004220596220480775,0.0,um100,um100 particles/cm³,135,43.245495,-120.90433,PurpleAir Sensor,PurpleAir
68809,,North Lake School,US,1151406,"[-120.90433, 43.245495, -120.90433, 43.245495]",µg/m³,178607,8.285530497003448,36.5,pm1,pm1 µg/m³,19,43.245495,-120.90433,PurpleAir Sensor,PurpleAir
68809,,North Lake School,US,1151406,"[-120.90433, 43.245495, -120.90433, 43.245495]",µg/m³,178607,15.26015843786486,61.9,pm25,pm25 µg/m³,2,43.245495,-120.90433,PurpleAir Sensor,PurpleAir
68809,,North Lake School,US,1151406,"[-120.90433, 43.245495, -120.90433, 43.245495]",%,12205,51.0,27.0,humidity,humidity %,134,43.245495,-120.90433,PurpleAir Sensor,PurpleAir
68809,,North Lake School,US,1151406,"[-120.90433, 43.245495, -120.90433, 43.245495]",mb,12205,866.73,862.09,pressure,pressure mb,132,43.245495,-120.90433,PurpleAir Sensor,PurpleAir
68809,,North Lake School,US,1151406,"[-120.90433, 43.245495, -120.90433, 43.245495]",f,12205,72.0,90.0,temperature,temperature f,128,43.245495,-120.90433,PurpleAir Sensor,PurpleAir
68809,,North Lake School,US,1151406,"[-120.90433, 43.245495, -120.90433, 43.245495]",particles/cm³,14383,134.7,91.08,um003,um003 particles/cm³,125,43.245495,-120.90433,PurpleAir Sensor,PurpleAir
68809,,North Lake School,US,1151406,"[-120.90433, 43.245495, -120.90433, 43.245495]",particles/cm³,14383,0.15,0.14,um050,um050 particles/cm³,129,43.245495,-120.90433,PurpleAir Sensor,PurpleAir
68809,,North Lake School,US,1151406,"[-120.90433, 43.245495, -120.90433, 43.245495]",particles/cm³,14383,39.7,27.14,um005,um005 particles/cm³,133,43.245495,-120.90433,PurpleAir Sensor,PurpleAir
1417478,,CleanAIRE NC - Harrisburg Park,US,69706,"[-80.656235, 35.317173, -80.656235, 35.317173]",particles/cm³,5362,0.0,0.07,um050,um050 particles/cm³,129,35.317173,-80.656235,N/A,OpenAQ admin
1417478,,CleanAIRE NC - Harrisburg Park,US,69706,"[-80.656235, 35.317173, -80.656235, 35.317173]",particles/cm³,5362,9.09,48.66,um003,um003 particles/cm³,125,35.317173,-80.656235,N/A,OpenAQ admin
1417478,,CleanAIRE NC - Harrisburg Park,US,69706,"[-80.656235, 35.317173, -80.656235, 35.317173]",f,5362,93.0,100.0,temperature,temperature f,128,35.317173,-80.656235,N/A,OpenAQ admin
1417478,,CleanAIRE NC - Harrisburg Park,US,69706,"[-80.656235, 35.317173, -80.656235, 35.317173]",µg/m³,5362,4.3,25.8,pm1,pm1 µg/m³,19,35.317173,-80.656235,N/A,OpenAQ admin
1417478,,CleanAIRE NC - Harrisburg Park,US,69706,"[-80.656235, 35.317173, -80.656235, 35.317173]",particles/cm³,5362,0.35,2.76,um010,um010 particles/cm³,126,35.317173,-80.656235,N/A,OpenAQ admin
1417478,,CleanAIRE NC - Harrisburg Park,US,69706,"[-80.656235, 35.317173, -80.656235, 35.317173]",%,5362,46.0,39.0,humidity,humidity %,134,35.317173,-80.656235,N/A,OpenAQ admin
1417478,,CleanAIRE NC - Harrisburg Park,US,69706,"[-80.656235, 35.317173, -80.656235, 35.317173]",mb,5362,991.46,992.9,pressure,pressure mb,132,35.317173,-80.656235,N/A,OpenAQ admin
1417478,,CleanAIRE NC - Harrisburg Park,US,69706,"[-80.656235, 35.317173, -80.656235, 35.317173]",particles/cm³,5362,0.03,0.19,um025,um025 particles/cm³,130,35.317173,-80.656235,N/A,OpenAQ admin
1417478,,CleanAIRE NC - Harrisburg Park,US,69706,"[-80.656235, 35.317173, -80.656235, 35.317173]",iaq,5362,50.0,81.3,voc,voc iaq,150,35.317173,-80.656235,N/A,OpenAQ admin
1417478,,CleanAIRE NC - Harrisburg Park,US,69706,"[-80.656235, 35.317173, -80.656235, 35.317173]",particles/cm³,5362,0.0,0.0,um100,um100 particles/cm³,135,35.317173,-80.656235,N/A,OpenAQ admin
1417478,,CleanAIRE NC - Harrisburg Park,US,69706,"[-80.656235, 35.317173, -80.656235, 35.317173]",µg/m³,5362,5.9,36.7,pm25,pm25 µg/m³,2,35.317173,-80.656235,N/A,OpenAQ admin
1417478,,CleanAIRE NC - Harrisburg Park,US,69706,"[-80.656235, 35.317173, -80.656235, 35.317173]",particles/cm³,5362,2.58,14.34,um005,um005 particles/cm³,133,35.317173,-80.656235,N/A,OpenAQ admin
1417478,,CleanAIRE NC - Harrisburg Park,US,69706,"[-80.656235, 35.317173, -80.656235, 35.317173]",µg/m³,5362,6.7,46.0,pm10,pm10 µg/m³,1,35.317173,-80.656235,N/A,OpenAQ admin
356841,,10th &amp; Orca,US,1093027,"[-149.85506, 61.21255, -149.85506, 61.21255]",%,43132,43.07204191243404,43.0,humidity,humidity %,134,61.21255,-149.85506,PurpleAir Sensor,PurpleAir
356841,,10th &amp; Orca,US,1093027,"[-149.85506, 61.21255, -149.85506, 61.21255]",µg/m³,139039,1.4385312809968815,11.3,pm25,pm25 µg/m³,2,61.21255,-149.85506,PurpleAir Sensor,PurpleAir
356841,,10th &amp; Orca,US,1093027,"[-149.85506, 61.21255, -149.85506, 61.21255]",particles/cm³,43132,0.8383837499192693,5.3,um003,um003 particles/cm³,125,61.21255,-149.85506,PurpleAir Sensor,PurpleAir
356841,,10th &amp; Orca,US,1093027,"[-149.85506, 61.21255, -149.85506, 61.21255]",f,88,62.344058214512756,65.0,temperature,temperature f,128,61.21255,-149.85506,PurpleAir Sensor,PurpleAir
356841,,10th &amp; Orca,US,1093027,"[-149.85506, 61.21255, -149.85506, 61.21255]",particles/cm³,139039,0.00016981037780611701,0.0,um100,um100 particles/cm³,135,61.21255,-149.85506,PurpleAir Sensor,PurpleAir
356841,,10th &amp; Orca,US,1093027,"[-149.85506, 61.21255, -149.85506, 61.21255]",particles/cm³,43132,0.5549332146558579,4.34,um005,um005 particles/cm³,133,61.21255,-149.85506,PurpleAir Sensor,PurpleAir
356841,,10th &amp; Orca,US,1093027,"[-149.85506, 61.21255, -149.85506, 61.21255]",particles/cm³,43132,6.138392857142857e-06,0.0,um050,um050 particles/cm³,129,61.21255,-149.85506,PurpleAir Sensor,PurpleAir
356841,,10th &amp; Orca,US,1093027,"[-149.85506, 61.21255, -149.85506, 61.21255]",particles/cm³,139039,0.0011546569540577742,0.0,um025,um025 particles/cm³,130,61.21255,-149.85506,PurpleAir Sensor,PurpleAir
356841,,10th &amp; Orca,US,1093027,"[-149.85506, 61.21255, -149.85506, 61.21255]",µg/m³,139039,0.5984886245567219,3.9,pm1,pm1 µg/m³,19,61.21255,-149.85506,PurpleAir Sensor,PurpleAir
356841,,10th &amp; Orca,US,1093027,"[-149.85506, 61.21255, -149.85506, 61.21255]",particles/cm³,139039,0.09071721719487331,0.86,um010,um010 particles/cm³,126,61.21255,-149.85506,PurpleAir Sensor,PurpleAir
356841,,10th &amp; Orca,US,1093027,"[-149.85506, 61.21255, -149.85506, 61.21255]",c,43045,61.9338939817248,75.0,temperature,temperature c,100,61.21255,-149.85506,PurpleAir Sensor,PurpleAir
356841,,10th &amp; Orca,US,1093027,"[-149.85506, 61.21255, -149.85506, 61.21255]",µg/m³,139039,1.844722456103219,15.7,pm10,pm10 µg/m³,1,61.21255,-149.85506,PurpleAir Sensor,PurpleAir
356841,,10th &amp; Orca,US,1093027,"[-149.85506, 61.21255, -149.85506, 61.21255]",mb,43132,1009.9664517420747,1013.63,pressure,pressure mb,132,61.21255,-149.85506,PurpleAir Sensor,PurpleAir
1452089,,AQSU-664A (Beaver Creek Firehall),CA,444,"[-140.87706, 62.38372, -140.87706, 62.38372]",particles/cm³,37,0.04,0.03,um025,um025 particles/cm³,130,62.38372,-140.87706,N/A,OpenAQ admin
1452089,,AQSU-664A (Beaver Creek Firehall),CA,444,"[-140.87706, 62.38372, -140.87706, 62.38372]",particles/cm³,37,0.58,0.41,um010,um010 particles/cm³,126,62.38372,-140.87706,N/A,OpenAQ admin
1452089,,AQSU-664A (Beaver Creek Firehall),CA,444,"[-140.87706, 62.38372, -140.87706, 62.38372]",particles/cm³,37,0.0,0.0,um100,um100 particles/cm³,135,62.38372,-140.87706,N/A,OpenAQ admin
1452089,,AQSU-664A (Beaver Creek Firehall),CA,444,"[-140.87706, 62.38372, -140.87706, 62.38372]",particles/cm³,37,0.0,0.0,um050,um050 particles/cm³,129,62.38372,-140.87706,N/A,OpenAQ admin
1452089,,AQSU-664A (Beaver Creek Firehall),CA,444,"[-140.87706, 62.38372, -140.87706, 62.38372]",f,37,71.0,74.0,temperature,temperature f,128,62.38372,-140.87706,N/A,OpenAQ admin
1452089,,AQSU-664A (Beaver Creek Firehall),CA,444,"[-140.87706, 62.38372, -140.87706, 62.38372]",mb,37,939.59,938.75,pressure,pressure mb,132,62.38372,-140.87706,N/A,OpenAQ admin
1452089,,AQSU-664A (Beaver Creek Firehall),CA,444,"[-140.87706, 62.38372, -140.87706, 62.38372]",µg/m³,37,3.7,3.2,pm1,pm1 µg/m³,19,62.38372,-140.87706,N/A,OpenAQ admin
1452089,,AQSU-664A (Beaver Creek Firehall),CA,444,"[-140.87706, 62.38372, -140.87706, 62.38372]",particles/cm³,37,8.3,7.4,um003,um003 particles/cm³,125,62.38372,-140.87706,N/A,OpenAQ admin
1452089,,AQSU-664A (Beaver Creek Firehall),CA,444,"[-140.87706, 62.38372, -140.87706, 62.38372]",particles/cm³,37,2.59,2.32,um005,um005 particles/cm³,133,62.38372,-140.87706,N/A,OpenAQ admin
1452089,,AQSU-664A (Beaver Creek Firehall),CA,444,"[-140.87706, 62.38372, -140.87706, 62.38372]",%,37,36.0,31.0,humidity,humidity %,134,62.38372,-140.87706,N/A,OpenAQ admin
1452089,,AQSU-664A (Beaver Creek Firehall),CA,444,"[-140.87706, 62.38372, -140.87706, 62.38372]",µg/m³,37,7.3,5.7,pm25,pm25 µg/m³,2,62.38372,-140.87706,N/A,OpenAQ admin
1452089,,AQSU-664A (Beaver Creek Firehall),CA,444,"[-140.87706, 62.38372, -140.87706, 62.38372]",µg/m³,37,7.8,6.2,pm10,pm10 µg/m³,1,62.38372,-140.87706,N/A,OpenAQ admin
1400655,,Williamson St West Gladstone QLD,NO,90180,"[151.25188, -23.8549, 151.25188, -23.8549]",particles/cm³,7515,0.0,0.0,um050,um050 particles/cm³,129,-23.8549,151.25188,N/A,OpenAQ admin
1400655,,Williamson St West Gladstone QLD,NO,90180,"[151.25188, -23.8549, 151.25188, -23.8549]",%,7515,37.0,43.0,humidity,humidity %,134,-23.8549,151.25188,N/A,OpenAQ admin
1400655,,Williamson St West Gladstone QLD,NO,90180,"[151.25188, -23.8549, 151.25188, -23.8549]",particles/cm³,7515,0.7050000000000001,1.43,um005,um005 particles/cm³,133,-23.8549,151.25188,N/A,OpenAQ admin
1400655,,Williamson St West Gladstone QLD,NO,90180,"[151.25188, -23.8549, 151.25188, -23.8549]",particles/cm³,7515,2.61,5.1,um003,um003 particles/cm³,125,-23.8549,151.25188,N/A,OpenAQ admin
1400655,,Williamson St West Gladstone QLD,NO,90180,"[151.25188, -23.8549, 151.25188, -23.8549]",µg/m³,7515,1.0,2.7,pm25,pm25 µg/m³,2,-23.8549,151.25188,N/A,OpenAQ admin
1400655,,Williamson St West Gladstone QLD,NO,90180,"[151.25188, -23.8549, 151.25188, -23.8549]",f,7515,80.5,80.0,temperature,temperature f,128,-23.8549,151.25188,N/A,OpenAQ admin
1400655,,Williamson St West Gladstone QLD,NO,90180,"[151.25188, -23.8549, 151.25188, -23.8549]",particles/cm³,7515,0.005,0.0,um025,um025 particles/cm³,130,-23.8549,151.25188,N/A,OpenAQ admin
1400655,,Williamson St West Gladstone QLD,NO,90180,"[151.25188, -23.8549, 151.25188, -23.8549]",particles/cm³,7515,0.0,0.0,um100,um100 particles/cm³,135,-23.8549,151.25188,N/A,OpenAQ admin
1400655,,Williamson St West Gladstone QLD,NO,90180,"[151.25188, -23.8549, 151.25188, -23.8549]",µg/m³,7515,1.25,2.9,pm10,pm10 µg/m³,1,-23.8549,151.25188,N/A,OpenAQ admin
1400655,,Williamson St West Gladstone QLD,NO,90180,"[151.25188, -23.8549, 151.25188, -23.8549]",mb,7515,1021.505,1020.25,pressure,pressure mb,132,-23.8549,151.25188,N/A,OpenAQ admin
